,Temp,P.Aire.Prom,P.Aire.Max,P.Aire.Min,P.Vapor.Prom,P.Vapor.Max,P.Vapor.Min,Hum.Rel.Prom,Hum.Rel.Max,Hum.Rel.Min,C.Vapor.Prom,C.Vapor.Max,C.Vapor.Min,D.Aire.Prom,D.Aire.Max,D.Aire.Min,D.Vapor.Prom,D.Vapor.Max,D.Vapor.Min,Temp.Prom,Temp.Max,Temp.Min
1241,8.52,982.7185714285722,984.37,981.06,9.521428571428567,13.08,7.48,75.94000000000003,83.85,67.74,9.690000000000001,13.33,7.63,1203.6599999999987,1220.39,1185.54,193.95142857142838,241.58,90.46,10.264285714285743,13.74,7.0
428,-0.18,999.4142857142854,1006.49,986.3,4.3928571428571335,5.63,3.06,71.51571428571417,83.95,50.32,4.397142857142862,5.64,3.08,1271.942857142859,1283.87,1250.45,123.70571428571391,192.58,61.87,0.1557142857143128,1.42,-1.08
1409,8.94,976.5842857142862,982.94,967.28,9.394285714285692,12.39,7.34,78.67571428571422,89.52,71.64,9.612857142857134,12.64,7.55,1199.8199999999983,1210.11,1184.64,203.47571428571428,216.46,178.28,9.38142857142863,13.82,6.31
1589,15.35,989.1128571428571,995.92,983.31,8.992857142857108,11.66,6.48,72.92000000000007,95.12,60.75,9.105714285714269,11.86,6.51,1212.4214285714263,1237.67,1182.51,137.47285714285687,226.68,28.14,10.167142857142911,15.35,6.27
1479,3.34,983.4442857142858,995.49,978.26,6.671428571428547,7.73,5.2,86.8485714285714,97.51,73.37,6.7885714285714185,7.9,5.23,1237.0171428571414,1257.04,1218.39,190.36428571428556,227.84,166.11,3.11000000000006,5.72,1.05
782,0.94,992.2742857142864,1004.57,977.06,5.801428571428559,7.28,4.47,77.06999999999994,81.9,71.65,5.850000000000007,7.36,4.45,1250.1642857142867,1277.13,1231.9,233.95999999999964,270.22,180.33,2.761428571428612,5.34,0.4
1090,10.09,986.2742857142861,996.18,976.76,7.692857142857143,10.01,5.4,90.46142857142854,96.92,69.64,7.805714285714286,10.2,5.47,1234.3799999999999,1259.21,1197.45,157.56857142857115,190.0,48.15,4.4514285714285995,10.09,-0.68
1252,14.72,987.3071428571433,996.04,975.06,11.50857142857142,14.74,9.09,82.20714285714284,96.65,56.28,11.670000000000003,15.11,9.15,1200.762857142856,1218.85,1179.22,178.43857142857118,254.49,67.57,12.040000000000031,14.72,9.0
530,16.45,988.0585714285717,991.55,978.15,12.318571428571422,15.22,9.49,71.8457142857142,83.91,57.7,12.472857142857148,15.36,9.61,1187.9957142857158,1194.05,1173.46,196.4257142857139,243.46,133.26,15.244285714285743,16.45,14.28
1463,5.14,986.3014285714288,999.36,977.27,6.359999999999976,7.84,5.29,76.54714285714283,83.24,72.21,6.454285714285705,8.02,5.33,1235.8785714285702,1267.15,1206.08,190.80857142857127,211.15,179.3,4.222857142857203,8.26,1.04
1076,-3.49,984.6800000000006,992.97,974.87,4.257142857142855,5.87,2.87,84.51714285714282,89.9,77.6,4.330000000000001,6.0,2.89,1267.7342857142853,1302.08,1241.15,206.50142857142825,244.36,170.06,-2.962857142857114,0.92,-7.82
835,6.79,977.3485714285724,985.93,972.0,7.1042857142857025,9.36,3.52,69.64999999999993,83.24,53.56,7.274285714285724,9.62,3.57,1212.2314285714292,1249.89,1180.08,182.27999999999957,224.98,89.56,7.027142857142896,12.84,1.28
781,0.4,989.8228571428579,1004.57,977.06,5.768571428571415,7.28,4.47,77.79857142857136,82.93,71.65,5.831428571428579,7.36,4.45,1248.0285714285724,1277.13,1231.9,236.45857142857108,270.22,197.82,2.5500000000000402,5.34,-0.54
1435,2.5,996.994285714286,1006.86,989.31,6.352857142857119,7.32,5.19,85.8128571428571,91.18,81.12,6.372857142857133,7.32,5.18,1256.6828571428557,1280.13,1242.36,205.6785714285713,248.85,128.25,2.5771428571429165,4.79,-0.95
1548,7.63,983.5171428571431,988.67,978.5,7.03999999999997,9.17,5.65,70.25428571428577,80.23,43.95,7.158571428571414,9.35,5.72,1218.5757142857121,1242.34,1179.94,177.86285714285694,222.71,78.84,7.3400000000000585,16.24,2.92
1408,10.6,975.9471428571433,982.53,967.28,9.868571428571409,12.39,7.34,80.14571428571422,89.52,75.23,10.102857142857134,12.64,7.55,1196.9742857142842,1207.12,1184.64,202.0985714285714,216.46,178.28,9.818571428571488,13.82,6.31
1386,10.89,988.5314285714293,993.38,982.96,9.472857142857121,10.77,7.96,87.59571428571424,96.55,82.46,9.58571428571428,10.93,8.01,1220.1557142857127,1236.2,1203.93,196.98999999999992,233.5,166.87,8.085714285714346,10.89,5.35
680,1.44,992.9500000000008,1001.38,982.57,7.82857142857142,8.95,5.82,93.52571428571419,99.95,85.81,7.88714285714286,9.06,5.81,1243.2457142857165,1267.62,1219.78,128.58142857142826,171.6,80.7,4.287142857142901,6.81,1.44
698,0.3,998.7771428571438,1004.83,992.91,6.187142857142847,6.94,5.49,82.10857142857128,89.98,73.49,6.194285714285718,6.99,5.52,1257.2042857142883,1271.88,1235.13,187.96142857142823,209.29,163.51,2.9900000000000437,6.15,0.3
1190,-0.1,984.1328571428577,989.45,979.24,4.565714285714281,4.93,4.03,77.38428571428572,84.85,69.94,4.6385714285714315,5.04,4.09,1254.6714285714272,1262.76,1244.55,89.99571428571399,208.32,47.18,-0.3871428571428308,0.42,-1.47
554,18.09,985.7428571428576,988.14,983.15,13.735714285714282,15.7,10.5,78.5971428571428,91.29,63.32,13.934285714285712,15.97,10.63,1182.917142857145,1205.08,1161.95,213.25857142857103,255.68,143.31,15.68714285714289,20.22,10.94
834,7.2,977.4057142857154,985.93,972.0,6.974285714285702,9.36,3.52,70.56285714285708,83.24,53.56,7.141428571428581,9.62,3.57,1214.891428571429,1249.89,1180.08,198.9228571428567,224.98,173.7,6.445714285714324,12.84,1.28
500,10.16,993.3214285714288,999.14,987.65,9.765714285714278,13.23,7.86,62.24428571428563,82.56,46.92,9.837142857142867,13.38,7.92,1199.680000000002,1216.36,1190.81,199.1199999999997,247.62,148.59,14.29000000000003,17.22,10.16
586,13.22,984.8914285714293,989.64,979.67,15.437142857142854,17.88,11.41,75.0757142857142,79.86,69.92,15.677142857142854,18.24,11.54,1171.3728571428594,1197.35,1150.15,205.4185714285711,229.09,176.89,18.080000000000034,21.88,13.22
754,1.26,986.2228571428581,999.63,976.67,5.791428571428559,6.86,4.14,81.4085714285713,89.25,71.74,5.878571428571436,6.95,4.15,1245.6557142857157,1274.89,1225.01,231.18714285714256,251.98,189.42,2.0642857142857594,3.92,-0.38
998,14.84,987.840000000001,996.4,975.38,9.951428571428565,13.02,7.99,71.07428571428564,73.12,66.62,10.088571428571424,13.22,8.02,1201.9928571428572,1223.56,1174.39,202.10285714285675,258.85,125.89,12.132857142857173,16.47,9.69
437,8.7,991.0357142857139,1007.65,980.52,5.268571428571418,7.04,2.63,59.13142857142848,68.38,38.5,5.328571428571435,7.18,2.61,1238.9400000000012,1288.15,1208.98,190.59428571428538,217.74,165.88,5.067142857142884,8.7,-0.87
1151,-1.02,990.0942857142862,994.47,984.75,4.564285714285711,5.55,3.6,88.39857142857144,97.69,83.4,4.611428571428575,5.63,3.64,1271.8742857142847,1286.96,1257.4,69.33857142857111,172.13,24.03,-2.434285714285689,0.23,-5.2
1400,4.56,988.351428571429,998.11,977.37,10.432857142857122,14.47,6.48,72.5614285714285,87.28,62.06,10.568571428571417,14.66,6.49,1202.7871428571411,1249.3,1172.47,197.3957142857142,218.91,179.0,12.084285714285775,17.72,4.56
1115,-6.97,983.9557142857147,991.04,975.14,3.7542857142857122,4.34,3.08,86.1842857142857,91.42,81.95,3.812857142857145,4.4,3.16,1274.6714285714277,1282.65,1269.38,85.31999999999971,180.35,29.02,-4.631428571428545,-3.4,-6.97
1514,4.44,986.3142857142858,989.35,981.35,6.785714285714258,7.45,6.08,77.21857142857145,80.63,73.95,6.878571428571417,7.59,6.14,1231.2814285714267,1244.5,1220.4,203.0914285714284,217.1,190.63,5.204285714285774,6.39,3.19
1009,13.08,989.2114285714298,994.9,984.01,10.335714285714285,11.79,8.51,72.9814285714285,77.56,67.5,10.454285714285708,11.96,8.55,1202.3185714285712,1219.62,1191.1,191.09142857142814,213.87,155.83,12.398571428571458,14.49,10.16
46,-5.81,983.3485714285715,987.75,978.21,3.3671428571428623,4.13,2.96,81.62142857142854,89.04,74.86,3.4257142857142853,4.19,3.03,1277.1228571428571,1280.94,1272.06,132.48714285714283,249.63,22.57,-5.268571428571425,-3.68,-6.72
1202,15.69,986.6942857142859,998.11,976.11,9.829999999999997,12.19,8.06,71.89285714285715,83.19,57.14,9.95857142857143,12.28,8.23,1201.8871428571415,1215.93,1187.21,201.2999999999997,224.6,183.08,11.822857142857169,17.29,6.57
81,7.64,992.0871428571428,997.98,985.12,8.087142857142863,10.81,5.62,71.43714285714285,83.7,58.8,8.161428571428567,10.96,5.65,1222.2814285714287,1243.59,1199.54,190.11714285714282,230.7,139.63,8.798571428571433,11.81,5.81
1032,-0.18,989.220000000001,998.63,976.59,8.465714285714284,11.09,5.43,90.28714285714281,96.15,79.35,8.545714285714286,11.11,5.49,1232.6899999999998,1258.13,1214.45,132.3657142857139,244.52,43.2,5.537142857142889,9.81,-0.18
967,18.0,989.6457142857151,994.88,981.54,16.10571428571428,19.32,11.63,60.345714285714166,85.04,49.71,16.27857142857143,19.52,11.77,1158.2042857142856,1175.58,1139.97,168.66857142857106,227.36,122.75,22.792857142857176,27.6,18.0
253,14.38,990.0671428571425,996.38,981.34,11.038571428571425,13.56,9.05,77.70285714285708,86.19,66.51,11.150000000000002,13.74,9.11,1203.3842857142865,1221.01,1185.67,158.3742857142856,221.81,115.47,12.294285714285737,14.38,10.17
844,7.94,975.2557142857152,984.05,967.38,6.931428571428559,8.42,4.66,65.07857142857134,70.67,55.76,7.114285714285724,8.68,4.74,1204.774285714286,1229.4,1190.07,192.22428571428523,221.04,177.02,8.137142857142894,9.73,5.26
1597,8.44,987.9585714285716,1002.94,978.8,9.437142857142822,11.98,8.37,73.63285714285722,78.01,65.84,9.555714285714265,12.18,8.4,1208.0099999999973,1236.8,1187.06,214.82999999999973,257.6,155.5,10.755714285714342,14.27,8.44
1644,14.43,987.0342857142858,991.24,980.64,12.59142857142854,15.7,10.71,74.8800000000001,83.72,67.53,12.762857142857127,16.01,10.81,1187.1028571428542,1198.35,1171.53,193.06285714285676,243.48,144.05,15.145714285714346,18.62,12.81
192,27.67,992.8399999999999,996.13,989.59,15.487142857142853,18.61,11.42,60.70857142857136,78.07,51.94,15.605714285714285,18.78,11.47,1165.0014285714285,1192.84,1138.13,173.02285714285694,248.32,128.22,22.121428571428595,27.67,15.89
730,1.75,996.182857142858,1007.92,981.22,6.787142857142845,8.32,5.73,81.67285714285704,85.6,71.65,6.807142857142864,8.25,5.8,1248.0571428571445,1260.29,1240.76,205.48857142857105,249.03,192.34,4.180000000000044,7.15,1.71
318,13.62,967.8614285714286,976.38,956.35,8.292857142857141,11.9,6.35,79.19714285714277,91.77,66.09,8.560000000000002,12.24,6.5,1197.7271428571444,1221.26,1174.07,183.27999999999975,211.3,93.29,7.498571428571454,13.78,2.04
14,-2.08,987.7071428571428,995.56,984.17,3.6585714285714297,4.44,2.73,88.06285714285717,92.4,84.61,3.7014285714285715,4.46,2.78,1283.3671428571433,1297.44,1264.35,110.28428571428574,178.01,31.43,-5.398571428571428,-2.08,-9.12
1567,4.77,991.3514285714289,993.88,986.34,8.43142857142854,10.24,6.36,72.90142857142867,85.1,61.38,8.507142857142837,10.34,6.41,1219.6599999999978,1241.05,1203.77,229.65571428571405,266.93,133.78,9.1128571428572,12.23,4.77
913,18.92,988.452857142858,993.8,983.78,16.14285714285714,20.94,10.98,72.37142857142845,81.01,63.34,16.342857142857152,21.24,11.05,1171.0514285714282,1201.36,1140.79,198.28571428571382,253.72,137.75,19.19142857142861,25.07,13.83
1339,17.69,990.9100000000005,994.99,985.74,12.55714285714284,13.74,11.57,66.89714285714278,73.65,62.34,12.672857142857142,13.86,11.7,1184.5057142857124,1188.99,1179.21,132.10714285714275,218.93,71.11,16.92000000000005,18.1,16.14
824,9.86,986.4271428571437,999.1,977.1,7.12285714285713,8.61,4.87,67.08142857142853,81.75,58.55,7.218571428571435,8.73,4.93,1218.9542857142867,1236.19,1199.53,238.45857142857102,279.37,141.65,8.034285714285753,12.38,4.66
1467,5.98,984.204285714286,992.56,980.35,6.77428571428569,7.85,5.29,77.21285714285709,82.48,74.32,6.88857142857142,7.98,5.33,1229.8814285714275,1253.53,1216.37,185.7914285714284,211.8,172.56,4.920000000000059,6.87,2.14
869,13.07,993.2228571428583,1002.72,982.78,7.032857142857133,8.24,6.0,59.661428571428495,69.11,45.55,7.0842857142857225,8.23,6.04,1219.642857142857,1242.73,1198.28,205.57285714285663,269.55,120.83,9.832857142857181,13.07,7.25
826,3.9,983.6885714285725,989.22,977.1,7.23142857142856,8.78,4.87,74.35142857142853,91.9,58.55,7.354285714285721,8.95,4.93,1221.5557142857153,1240.28,1199.53,189.90714285714245,268.04,42.18,6.637142857142895,9.86,3.9
1244,13.59,981.1742857142864,984.37,977.77,9.208571428571423,10.67,7.48,80.3757142857143,93.47,67.74,9.390000000000002,10.92,7.63,1206.9385714285704,1220.39,1183.2,214.67714285714263,248.08,162.85,9.072857142857172,13.59,7.0
1605,18.55,986.8000000000002,995.35,982.81,12.911428571428539,15.42,9.56,68.65142857142865,83.47,57.02,13.094285714285691,15.69,9.6,1179.679999999997,1209.23,1151.3,166.36857142857113,215.35,133.64,16.927142857142915,22.55,11.72
1294,20.33,994.8700000000002,996.39,992.52,13.138571428571426,14.32,12.21,64.95571428571427,70.27,59.07,13.208571428571421,14.38,12.3,1184.122857142856,1190.12,1176.46,141.5414285714285,199.6,98.72,18.117142857142902,20.33,16.02
451,3.62,1000.1571428571427,1010.26,987.94,6.188571428571419,7.32,5.38,70.12714285714279,78.89,63.0,6.192857142857151,7.39,5.34,1247.207142857144,1265.01,1226.63,171.7714285714283,227.36,119.27,5.631428571428598,7.78,3.62
884,12.1,988.5857142857151,992.27,986.09,11.39714285714285,13.4,8.53,65.39142857142848,80.13,53.83,11.53000000000001,13.56,8.63,1187.3585714285714,1203.23,1174.61,192.58285714285665,262.17,114.65,15.678571428571464,18.25,12.1
470,6.59,992.7942857142859,997.38,989.43,6.677142857142846,7.93,5.35,62.57428571428562,71.27,56.55,6.72285714285715,7.99,5.4,1226.3200000000013,1234.96,1208.74,191.16285714285684,271.95,104.62,8.212857142857171,12.19,6.07
1407,13.82,977.1357142857148,990.85,967.28,9.367142857142836,12.39,7.34,78.88428571428565,81.93,75.23,9.582857142857135,12.64,7.55,1201.1157142857126,1229.96,1184.64,200.44571428571427,216.46,166.71,9.255714285714346,13.82,6.31
201,20.75,991.232857142857,999.11,983.33,15.008571428571424,17.83,11.15,60.598571428571354,70.67,55.01,15.152857142857146,18.13,11.18,1165.481428571428,1186.48,1140.76,173.86571428571415,209.32,122.98,21.5314285714286,25.18,18.61
1325,20.81,992.2500000000003,996.28,988.72,11.8942857142857,14.07,10.51,64.69714285714277,77.22,57.83,11.99142857142857,14.23,10.55,1187.0299999999988,1200.88,1165.77,205.0971428571427,238.13,170.64,16.81571428571434,20.81,14.36
1087,1.96,987.3485714285719,996.18,980.17,6.881428571428572,7.62,5.4,93.79571428571424,96.92,90.35,6.970000000000001,7.73,5.47,1244.7571428571425,1259.21,1226.57,156.35857142857114,190.57,48.15,2.4542857142857426,4.42,-0.68
850,21.72,980.9728571428583,989.44,972.02,9.405714285714273,12.33,7.22,57.47142857142849,74.24,44.69,9.582857142857149,12.5,7.38,1182.6800000000003,1209.03,1154.14,185.55857142857096,203.84,142.74,14.877142857142895,21.96,7.94
1038,8.26,977.8957142857151,987.88,965.2,6.904285714285713,8.83,4.9,82.68428571428566,90.05,68.18,7.07,9.05,4.96,1225.2128571428566,1260.94,1197.57,194.7699999999996,209.75,179.82,4.228571428571461,8.26,-0.72
648,12.25,988.1942857142866,993.06,982.38,10.498571428571418,13.12,7.26,76.69142857142847,86.45,68.09,10.61857142857143,13.21,7.31,1204.9585714285734,1232.72,1184.09,221.1271428571425,260.78,194.76,11.475714285714329,17.59,6.38
1359,12.36,981.5142857142863,988.36,972.67,11.579999999999984,14.21,9.19,82.39714285714282,90.19,77.05,11.791428571428568,14.39,9.4,1193.9014285714272,1201.44,1185.0,218.99285714285702,241.3,186.0,11.968571428571485,13.95,9.64
249,10.55,993.2414285714284,996.38,991.8,10.514285714285709,12.0,9.05,77.6671428571428,84.79,73.23,10.58714285714286,12.1,9.11,1210.1442857142868,1221.01,1202.75,168.28142857142842,235.51,115.47,11.654285714285738,13.14,10.17
407,7.44,992.2857142857139,997.16,983.77,6.382857142857135,8.46,4.66,72.72714285714275,82.03,65.01,6.437142857142862,8.6,4.67,1239.8242857142868,1269.61,1217.47,204.51428571428536,240.49,160.94,5.0500000000000265,8.25,0.02
647,6.72,989.2785714285723,994.92,982.38,10.621428571428561,13.27,7.26,74.9499999999999,82.29,68.09,10.72857142857143,13.34,7.31,1203.9400000000019,1232.72,1184.09,221.60999999999964,260.78,198.14,12.0271428571429,17.59,6.38
746,-1.64,998.0657142857148,1003.57,992.45,5.768571428571417,7.38,4.2,79.02999999999989,84.2,74.86,5.780000000000009,7.43,4.2,1259.867142857144,1280.69,1236.96,236.21999999999966,262.83,207.96,2.248571428571474,6.11,-1.78
817,9.84,1003.7214285714292,1007.87,999.66,8.145714285714273,9.54,6.5,71.52999999999996,84.68,61.52,8.117142857142863,9.49,6.46,1234.3357142857149,1243.3,1227.06,127.94142857142818,207.23,98.15,9.33857142857147,10.78,8.15
1334,16.49,992.631428571429,999.78,985.74,12.911428571428555,13.67,11.93,68.43714285714277,73.65,62.76,13.008571428571427,13.86,11.94,1186.4242857142838,1198.31,1171.95,118.76285714285702,148.91,71.11,16.911428571428623,19.0,16.07
483,12.88,989.2800000000001,993.24,985.88,9.517142857142845,11.12,7.85,67.57999999999991,86.36,49.3,9.622857142857152,11.26,7.93,1201.608571428573,1220.19,1184.82,90.56714285714254,121.8,56.29,12.684285714285746,15.76,8.91
1576,13.16,986.4842857142858,993.22,980.1,9.989999999999968,12.07,7.18,76.8242857142858,91.46,69.97,10.124285714285696,12.15,7.29,1204.9728571428548,1231.06,1190.9,140.46285714285688,206.56,82.78,11.021428571428627,13.72,5.88
1667,20.03,988.3142857142858,993.69,982.98,16.88714285714283,20.79,14.64,62.24428571428583,77.93,52.07,17.094285714285697,21.15,14.81,1155.054285714283,1168.58,1139.63,114.75428571428537,155.44,74.76,23.06142857142864,25.96,20.03
963,27.6,991.812857142858,995.22,987.99,14.375714285714285,19.3,10.4,58.90571428571417,78.54,49.71,14.494285714285713,19.48,10.51,1167.0128571428575,1182.78,1139.97,148.93571428571394,210.96,89.66,21.431428571428604,27.6,17.21
1570,7.1,992.004285714286,1001.34,984.61,7.439999999999968,10.24,5.15,69.96000000000008,78.06,59.32,7.505714285714265,10.34,5.16,1225.8771428571404,1247.67,1203.77,204.87714285714262,266.93,133.78,8.005714285714344,12.23,4.77
765,-12.8,1004.1785714285724,1009.68,1000.21,2.20142857142856,3.46,1.55,80.7742857142856,90.35,75.43,2.1928571428571497,3.46,1.54,1333.820000000001,1355.44,1305.48,94.05571428571395,157.74,28.6,-11.04571428571424,-6.24,-14.75
291,1.9,989.4885714285712,993.38,983.87,7.7899999999999965,9.48,5.92,88.09714285714277,97.0,82.44,7.87714285714286,9.63,5.96,1235.0057142857163,1255.44,1215.68,131.33999999999975,233.42,34.59,5.147142857142884,8.19,1.9
477,15.32,992.3657142857144,997.92,986.15,7.729999999999989,9.54,6.6,57.394285714285616,61.53,54.13,7.794285714285723,9.67,6.63,1209.038571428573,1226.49,1186.99,138.28142857142828,183.88,101.02,12.054285714285742,15.32,8.99
832,9.06,980.2371428571439,989.22,972.0,6.638571428571416,9.36,3.52,73.07285714285707,91.9,53.56,6.778571428571437,9.62,3.57,1223.7914285714292,1249.89,1180.08,169.498571428571,224.98,42.18,5.257142857142894,12.84,1.28
1529,7.44,992.9571428571431,1006.0,969.2,6.942857142857115,7.46,6.06,80.94857142857146,87.41,73.3,6.989999999999985,7.42,6.26,1240.247142857141,1254.16,1213.82,161.78285714285698,202.4,137.09,5.072857142857203,7.44,3.57
667,9.38,991.5557142857152,998.79,982.72,8.657142857142846,10.14,6.17,81.30285714285705,90.8,74.7,8.731428571428571,10.16,6.21,1225.342857142859,1247.08,1215.25,160.97285714285678,185.75,117.08,7.864285714285756,10.43,3.95
717,0.99,974.8357142857151,982.14,956.56,6.225714285714274,6.99,5.19,77.90285714285702,80.52,74.28,6.392857142857149,7.16,5.3,1223.8257142857162,1243.58,1199.4,212.4528571428568,259.46,195.41,3.674285714285758,5.41,0.99
1393,13.65,988.5642857142864,992.14,983.44,12.24999999999998,14.07,9.71,77.68571428571421,81.82,70.8,12.39714285714285,14.24,9.79,1194.6671428571412,1215.56,1177.93,195.63428571428562,220.95,175.72,13.814285714285775,16.23,10.13
1105,5.41,998.8957142857146,1002.49,991.64,8.81,10.07,8.07,90.60857142857141,95.11,81.19,8.820000000000002,10.05,8.07,1240.1014285714282,1247.66,1230.86,236.67428571428542,261.91,211.21,6.515714285714313,9.49,5.01
1672,21.63,987.4400000000003,990.88,982.79,17.787142857142832,21.15,14.64,76.38428571428581,84.69,59.14,18.018571428571413,21.52,14.81,1164.624285714283,1174.71,1151.99,117.2414285714282,165.37,74.76,20.235714285714348,22.83,17.85
